horodatage,nouveau_nom,classe_cible,dataset_source,nom_original,chemin_original
2026-08-18T01:05:26,normal_0308.jpg,Normal,IQ-OTHNCCD,Normal case (376).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (376).jpg
2026-08-18T01:05:26,normal_0309.jpg,Normal,IQ-OTHNCCD,Normal case (377).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (377).jpg
2026-08-18T01:05:26,normal_0310.jpg,Normal,IQ-OTHNCCD,Normal case (378).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (378).jpg
2026-08-18T01:05:26,normal_0311.jpg,Normal,IQ-OTHNCCD,Normal case (379).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (379).jpg
2026-08-18T01:05:26,normal_0312.jpg,Normal,IQ-OTHNCCD,Normal case (38).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (38).jpg
2026-08-18T01:05:26,normal_0313.jpg,Normal,IQ-OTHNCCD,Normal case (380).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (380).jpg
2026-08-18T01:05:26,normal_0314.jpg,Normal,IQ-OTHNCCD,Normal case (381).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (381).jpg
2026-08-18T01:05:26,normal_0315.jpg,Normal,IQ-OTHNCCD,Normal case (382).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (382).jpg
2026-08-18T01:05:26,normal_0316.jpg,Normal,IQ-OTHNCCD,Normal case (383).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (383).jpg
2026-08-18T01:05:26,normal_0317.jpg,Normal,IQ-OTHNCCD,Normal case (384).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (384).jpg
2026-08-18T01:05:26,normal_0318.jpg,Normal,IQ-OTHNCCD,Normal case (385).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (385).jpg
2026-08-18T01:05:26,normal_0319.jpg,Normal,IQ-OTHNCCD,Normal case (386).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (386).jpg
2026-08-18T01:05:26,normal_0320.jpg,Normal,IQ-OTHNCCD,Normal case (387).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (387).jpg
2026-08-18T01:05:26,normal_0321.jpg,Normal,IQ-OTHNCCD,Normal case (388).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (388).jpg
2026-08-18T01:05:26,normal_0322.jpg,Normal,IQ-OTHNCCD,Normal case (389).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (389).jpg
2026-08-18T01:05:26,normal_0323.jpg,Normal,IQ-OTHNCCD,Normal case (39).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (39).jpg
2026-08-18T01:05:26,normal_0324.jpg,Normal,IQ-OTHNCCD,Normal case (390).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (390).jpg
2026-08-18T01:05:26,normal_0325.jpg,Normal,IQ-OTHNCCD,Normal case (391).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (391).jpg
2026-08-18T01:05:26,normal_0326.jpg,Normal,IQ-OTHNCCD,Normal case (392).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (392).jpg
2026-08-18T01:05:26,normal_0327.jpg,Normal,IQ-OTHNCCD,Normal case (393).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (393).jpg
2026-08-18T01:05:26,normal_0328.jpg,Normal,IQ-OTHNCCD,Normal case (394).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (394).jpg
2026-08-18T01:05:26,normal_0329.jpg,Normal,IQ-OTHNCCD,Normal case (395).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (395).jpg
2026-08-18T01:05:26,normal_0330.jpg,Normal,IQ-OTHNCCD,Normal case (396).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (396).jpg
2026-08-18T01:05:26,normal_0331.jpg,Normal,IQ-OTHNCCD,Normal case (397).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (397).jpg
2026-08-18T01:05:26,normal_0332.jpg,Normal,IQ-OTHNCCD,Normal case (398).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (398).jpg
2026-08-18T01:05:26,normal_0333.jpg,Normal,IQ-OTHNCCD,Normal case (399).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (399).jpg
2026-08-18T01:05:26,normal_0334.jpg,Normal,IQ-OTHNCCD,Normal case (4).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (4).jpg
2026-08-18T01:05:26,normal_0335.jpg,Normal,IQ-OTHNCCD,Normal case (40).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (40).jpg
2026-08-18T01:05:26,normal_0336.jpg,Normal,IQ-OTHNCCD,Normal case (400).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (400).jpg
2026-08-18T01:05:26,normal_0337.jpg,Normal,IQ-OTHNCCD,Normal case (401).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (401).jpg
2026-08-18T01:05:26,normal_0338.jpg,Normal,IQ-OTHNCCD,Normal case (402).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (402).jpg
2026-08-18T01:05:26,normal_0339.jpg,Normal,IQ-OTHNCCD,Normal case (403).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (403).jpg
2026-08-18T01:05:26,normal_0340.jpg,Normal,IQ-OTHNCCD,Normal case (404).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (404).jpg
2026-08-18T01:05:26,normal_0341.jpg,Normal,IQ-OTHNCCD,Normal case (405).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (405).jpg
2026-08-18T01:05:26,normal_0342.jpg,Normal,IQ-OTHNCCD,Normal case (406).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (406).jpg
2026-08-18T01:05:26,normal_0343.jpg,Normal,IQ-OTHNCCD,Normal case (407).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (407).jpg
2026-08-18T01:05:26,normal_0344.jpg,Normal,IQ-OTHNCCD,Normal case (408).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (408).jpg
2026-08-18T01:05:26,normal_0345.jpg,Normal,IQ-OTHNCCD,Normal case (409).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (409).jpg
2026-08-18T01:05:26,normal_0346.jpg,Normal,IQ-OTHNCCD,Normal case (41).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (41).jpg
2026-08-18T01:05:26,normal_0347.jpg,Normal,IQ-OTHNCCD,Normal case (410).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (410).jpg
2026-08-18T01:05:26,normal_0348.jpg,Normal,IQ-OTHNCCD,Normal case (411).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (411).jpg
2026-08-18T01:05:26,normal_0349.jpg,Normal,IQ-OTHNCCD,Normal case (412).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (412).jpg
2026-08-18T01:05:26,normal_0350.jpg,Normal,IQ-OTHNCCD,Normal case (413).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (413).jpg
2026-08-18T01:05:26,normal_0351.jpg,Normal,IQ-OTHNCCD,Normal case (414).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (414).jpg
2026-08-18T01:05:26,normal_0352.jpg,Normal,IQ-OTHNCCD,Normal case (415).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (415).jpg
2026-08-18T01:05:26,normal_0353.jpg,Normal,IQ-OTHNCCD,Normal case (416).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (416).jpg
2026-08-18T01:05:26,normal_0354.jpg,Normal,IQ-OTHNCCD,Normal case (42).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (42).jpg
2026-08-18T01:05:26,normal_0355.jpg,Normal,IQ-OTHNCCD,Normal case (43).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (43).jpg
2026-08-18T01:05:26,normal_0356.jpg,Normal,IQ-OTHNCCD,Normal case (44).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (44).jpg
2026-08-18T01:05:26,normal_0357.jpg,Normal,IQ-OTHNCCD,Normal case (45).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (45).jpg
2026-08-18T01:05:26,normal_0358.jpg,Normal,IQ-OTHNCCD,Normal case (46).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (46).jpg
2026-08-18T01:05:26,normal_0359.jpg,Normal,IQ-OTHNCCD,Normal case (47).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (47).jpg
2026-08-18T01:05:26,normal_0360.jpg,Normal,IQ-OTHNCCD,Normal case (48).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (48).jpg
2026-08-18T01:05:26,normal_0361.jpg,Normal,IQ-OTHNCCD,Normal case (49).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (49).jpg
2026-08-18T01:05:26,normal_0362.jpg,Normal,IQ-OTHNCCD,Normal case (5).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (5).jpg
2026-08-18T01:05:26,normal_0363.jpg,Normal,IQ-OTHNCCD,Normal case (50).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (50).jpg
2026-08-18T01:05:26,normal_0364.jpg,Normal,IQ-OTHNCCD,Normal case (51).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (51).jpg
2026-08-18T01:05:26,normal_0365.jpg,Normal,IQ-OTHNCCD,Normal case (52).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (52).jpg
2026-08-18T01:05:26,normal_0366.jpg,Normal,IQ-OTHNCCD,Normal case (53).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (53).jpg
2026-08-18T01:05:26,normal_0367.jpg,Normal,IQ-OTHNCCD,Normal case (54).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (54).jpg
2026-08-18T01:05:26,normal_0368.jpg,Normal,IQ-OTHNCCD,Normal case (55).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (55).jpg
2026-08-18T01:05:26,normal_0369.jpg,Normal,IQ-OTHNCCD,Normal case (56).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (56).jpg
2026-08-18T01:05:26,normal_0370.jpg,Normal,IQ-OTHNCCD,Normal case (57).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (57).jpg
2026-08-18T01:05:26,normal_0371.jpg,Normal,IQ-OTHNCCD,Normal case (58).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (58).jpg
2026-08-18T01:05:26,normal_0372.jpg,Normal,IQ-OTHNCCD,Normal case (59).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (59).jpg
2026-08-18T01:05:26,normal_0373.jpg,Normal,IQ-OTHNCCD,Normal case (6).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (6).jpg
2026-08-18T01:05:26,normal_0374.jpg,Normal,IQ-OTHNCCD,Normal case (60).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (60).jpg
2026-08-18T01:05:26,normal_0375.jpg,Normal,IQ-OTHNCCD,Normal case (61).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (61).jpg
2026-08-18T01:05:26,normal_0376.jpg,Normal,IQ-OTHNCCD,Normal case (62).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (62).jpg
2026-08-18T01:05:26,normal_0377.jpg,Normal,IQ-OTHNCCD,Normal case (63).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (63).jpg
2026-08-18T01:05:26,normal_0378.jpg,Normal,IQ-OTHNCCD,Normal case (64).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (64).jpg
2026-08-18T01:05:26,normal_0379.jpg,Normal,IQ-OTHNCCD,Normal case (65).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (65).jpg
2026-08-18T01:05:26,normal_0380.jpg,Normal,IQ-OTHNCCD,Normal case (66).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (66).jpg
2026-08-18T01:05:26,normal_0381.jpg,Normal,IQ-OTHNCCD,Normal case (67).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (67).jpg
2026-08-18T01:05:26,normal_0382.jpg,Normal,IQ-OTHNCCD,Normal case (68).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (68).jpg
2026-08-18T01:05:26,normal_0383.jpg,Normal,IQ-OTHNCCD,Normal case (69).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (69).jpg
2026-08-18T01:05:26,normal_0384.jpg,Normal,IQ-OTHNCCD,Normal case (7).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (7).jpg
2026-08-18T01:05:26,normal_0385.jpg,Normal,IQ-OTHNCCD,Normal case (70).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (70).jpg
2026-08-18T01:05:26,normal_0386.jpg,Normal,IQ-OTHNCCD,Normal case (71).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (71).jpg
2026-08-18T01:05:26,normal_0387.jpg,Normal,IQ-OTHNCCD,Normal case (72).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (72).jpg
2026-08-18T01:05:26,normal_0388.jpg,Normal,IQ-OTHNCCD,Normal case (73).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (73).jpg
2026-08-18T01:05:26,normal_0389.jpg,Normal,IQ-OTHNCCD,Normal case (74).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (74).jpg
2026-08-18T01:05:26,normal_0390.jpg,Normal,IQ-OTHNCCD,Normal case (75).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (75).jpg
2026-08-18T01:05:26,normal_0391.jpg,Normal,IQ-OTHNCCD,Normal case (76).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (76).jpg
2026-08-18T01:05:26,normal_0392.jpg,Normal,IQ-OTHNCCD,Normal case (77).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (77).jpg
2026-08-18T01:05:26,normal_0393.jpg,Normal,IQ-OTHNCCD,Normal case (78).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (78).jpg
2026-08-18T01:05:26,normal_0394.jpg,Normal,IQ-OTHNCCD,Normal case (79).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (79).jpg
2026-08-18T01:05:26,normal_0395.jpg,Normal,IQ-OTHNCCD,Normal case (8).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (8).jpg
2026-08-18T01:05:26,normal_0396.jpg,Normal,IQ-OTHNCCD,Normal case (80).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (80).jpg
2026-08-18T01:05:26,normal_0397.jpg,Normal,IQ-OTHNCCD,Normal case (81).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (81).jpg
2026-08-18T01:05:26,normal_0398.jpg,Normal,IQ-OTHNCCD,Normal case (82).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (82).jpg
2026-08-18T01:05:26,normal_0399.jpg,Normal,IQ-OTHNCCD,Normal case (83).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (83).jpg
2026-08-18T01:05:26,normal_0400.jpg,Normal,IQ-OTHNCCD,Normal case (84).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (84).jpg
2026-08-18T01:05:26,normal_0401.jpg,Normal,IQ-OTHNCCD,Normal case (85).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (85).jpg
2026-08-18T01:05:26,normal_0402.jpg,Normal,IQ-OTHNCCD,Normal case (86).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (86).jpg
2026-08-18T01:05:26,normal_0403.jpg,Normal,IQ-OTHNCCD,Normal case (87).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (87).jpg
2026-08-18T01:05:26,normal_0404.jpg,Normal,IQ-OTHNCCD,Normal case (88).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (88).jpg
2026-08-18T01:05:26,normal_0405.jpg,Normal,IQ-OTHNCCD,Normal case (89).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (89).jpg
2026-08-18T01:05:26,normal_0406.jpg,Normal,IQ-OTHNCCD,Normal case (9).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (9).jpg
2026-08-18T01:05:26,normal_0407.jpg,Normal,IQ-OTHNCCD,Normal case (90).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (90).jpg
2026-08-18T01:05:26,normal_0408.jpg,Normal,IQ-OTHNCCD,Normal case (91).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (91).jpg
2026-08-18T01:05:26,normal_0409.jpg,Normal,IQ-OTHNCCD,Normal case (92).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (92).jpg
2026-08-18T01:05:26,normal_0410.jpg,Normal,IQ-OTHNCCD,Normal case (93).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (93).jpg
2026-08-18T01:05:26,normal_0411.jpg,Normal,IQ-OTHNCCD,Normal case (94).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (94).jpg
2026-08-18T01:05:26,normal_0412.jpg,Normal,IQ-OTHNCCD,Normal case (95).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (95).jpg
2026-08-18T01:05:26,normal_0413.jpg,Normal,IQ-OTHNCCD,Normal case (96).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (96).jpg
2026-08-18T01:05:26,normal_0414.jpg,Normal,IQ-OTHNCCD,Normal case (97).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (97).jpg
2026-08-18T01:05:26,normal_0415.jpg,Normal,IQ-OTHNCCD,Normal case (98).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (98).jpg
2026-08-18T01:05:26,normal_0416.jpg,Normal,IQ-OTHNCCD,Normal case (99).jpg,C:\xampp\htdocs\pulmocare\ai_model\The IQ-OTHNCCD lung cancer dataset\Normal cases\Normal case (99).jpg
2026-08-18T01:06:39,client4_malignant_0001.jpg,Malignant,Mendeley-LungData,Malignant_Lung_1.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client4\Malignant\Malignant_Lung_1.jpg
2026-08-18T01:06:39,client4_malignant_0002.jpg,Malignant,Mendeley-LungData,Malignant_Lung_10.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client4\Malignant\Malignant_Lung_10.jpg
2026-08-18T01:06:39,client4_malignant_0003.jpg,Malignant,Mendeley-LungData,Malignant_Lung_100.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client4\Malignant\Malignant_Lung_100.jpg
2026-08-18T01:06:39,client4_malignant_0004.jpg,Malignant,Mendeley-LungData,Malignant_Lung_101.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client4\Malignant\Malignant_Lung_101.jpg
2026-08-18T01:06:39,client4_malignant_0005.jpg,Malignant,Mendeley-LungData,Malignant_Lung_102.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client4\Malignant\Malignant_Lung_102.jpg
2026-08-18T01:06:39,client4_malignant_0006.jpg,Malignant,Mendeley-LungData,Malignant_Lung_103.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client4\Malignant\Malignant_Lung_103.jpg
2026-08-18T01:06:39,client4_malignant_0007.jpg,Malignant,Mendeley-LungData,Malignant_Lung_104.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client4\Malignant\Malignant_Lung_104.jpg
2026-08-18T01:06:39,client4_malignant_0008.jpg,Malignant,Mendeley-LungData,Malignant_Lung_105.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client4\Malignant\Malignant_Lung_105.jpg
2026-08-18T01:06:39,client4_malignant_0009.jpg,Malignant,Mendeley-LungData,Malignant_Lung_106.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client4\Malignant\Malignant_Lung_106.jpg
2026-08-18T01:06:39,client4_malignant_0010.jpg,Malignant,Mendeley-LungData,Malignant_Lung_107.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client4\Malignant\Malignant_Lung_107.jpg
2026-08-18T01:06:39,client4_malignant_0011.jpg,Malignant,Mendeley-LungData,Malignant_Lung_108.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client4\Malignant\Malignant_Lung_108.jpg
2026-08-18T01:06:39,client4_malignant_0012.jpg,Malignant,Mendeley-LungData,Malignant_Lung_109.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client4\Malignant\Malignant_Lung_109.jpg
2026-08-18T01:06:39,client4_malignant_0013.jpg,Malignant,Mendeley-LungData,Malignant_Lung_11.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client4\Malignant\Malignant_Lung_11.jpg
2026-08-18T01:06:39,client4_malignant_0014.jpg,Malignant,Mendeley-LungData,Malignant_Lung_110.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client4\Malignant\Malignant_Lung_110.jpg
2026-08-18T01:06:39,client4_malignant_0015.jpg,Malignant,Mendeley-LungData,Malignant_Lung_111.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client4\Malignant\Malignant_Lung_111.jpg
2026-08-18T01:06:39,client4_malignant_0016.jpg,Malignant,Mendeley-LungData,Malignant_Lung_112.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client4\Malignant\Malignant_Lung_112.jpg
2026-08-18T01:06:39,client4_malignant_0017.jpg,Malignant,Mendeley-LungData,Malignant_Lung_113.jpg,C:\xampp\htdocs\pulmocare\ai_model\LungData\Client4\Malignant\Malignant_Lung_113.jpg
